recall,precision
0.9984276729559748,0.1545388172304697
0.9984276729559748,0.15455762443714252
0.9984276729559748,0.15457643622200584
0.9984276729559748,0.1545952525867316
0.9984276729559748,0.15461407353299245
0.9984276729559748,0.15463289906246194
0.9984276729559748,0.1546517291768144
0.9984276729559748,0.15467056387772501
0.9984276729559748,0.15468940316686966
0.9984276729559748,0.1547082470459252
0.9984276729559748,0.1547270955165692
0.9984276729559748,0.15474594858048007
0.9984276729559748,0.15476480623933708
0.9984276729559748,0.15478366849482023
0.9984276729559748,0.15480253534861044
0.9984276729559748,0.15482140680238937
0.9984276729559748,0.15484028285783955
0.9984276729559748,0.1548591635166443
0.9984276729559748,0.1548780487804878
0.9984276729559748,0.154896938651055
0.9984276729559748,0.1549158331300317
0.9984276729559748,0.15493473221910456
0.9984276729559748,0.15495363591996095
0.9984276729559748,0.1549725442342892
0.9984276729559748,0.15499145716377838
0.9984276729559748,0.1550103747101184
0.9984276729559748,0.155029296875
0.9984276729559748,0.15504822366011475
0.9984276729559748,0.15506715506715507
0.9984276729559748,0.15508609109781413
0.9984276729559748,0.15510503175378604
0.9984276729559748,0.15512397703676561
0.9984276729559748,0.15514292694844858
0.9984276729559748,0.15516188149053145
0.9984276729559748,0.15518084066471163
0.9984276729559748,0.15519980447268727
0.9984276729559748,0.15521877291615743
0.9984276729559748,0.1552377459968219
0.9984276729559748,0.1552567237163814
0.9984276729559748,0.15527570607653748
0.9984276729559748,0.1552946930789924
0.9984276729559748,0.15531368472544943
0.9984276729559748,0.15533268101761252
0.9984276729559748,0.15535168195718654
0.9984276729559748,0.15537068754587718
0.9984276729559748,0.1553896977853909
0.9984276729559748,0.15540871267743514
0.9984276729559748,0.15542773222371803
0.9984276729559748,0.1554467564259486
0.9984276729559748,0.1554657852858367
0.9984276729559748,0.15548481880509304
0.9984276729559748,0.15550385698542918
0.9984276729559748,0.15552289982855744
0.9984276729559748,0.15554194733619106
0.9984276729559748,0.1555609995100441
0.9984276729559748,0.15558005635183145
0.9984276729559748,0.1555991178632688
0.9984276729559748,0.15561818404607278
0.9984276729559748,0.1556372549019608
0.9984276729559748,0.15565633043265106
0.9984276729559748,0.1556754106398627
0.9984276729559748,0.15569449552531567
0.9984276729559748,0.15571358509073074
0.9984276729559748,0.15573267933782955
0.9984276729559748,0.15575177826833456
0.9984276729559748,0.1557708818839691
0.9984276729559748,0.1557899901864573
0.9984276729559748,0.15580910317752422
0.9984276729559748,0.1558282208588957
0.9984276729559748,0.15584734323229843
0.9984276729559748,0.15586647029946
0.9984276729559748,0.15588560206210875
0.9984276729559748,0.15590473852197398
0.9984276729559748,0.15592387968078575
0.9984276729559748,0.15594302554027506
0.9984276729559748,0.15596217610217364
0.9984276729559748,0.1559813313682142
0.9984276729559748,0.1560004913401302
0.9984276729559748,0.15601965601965603
0.9984276729559748,0.15603882540852684
0.9984276729559748,0.15605799950847873
0.9984276729559748,0.15607717832124862
0.9984276729559748,0.15609636184857423
0.9984276729559748,0.15611555009219422
0.9984276729559748,0.15613474305384806
0.9984276729559748,0.15615394073527603
0.9984276729559748,0.15617314313821937
0.9984276729559748,0.15619235026442013
0.9984276729559748,0.15621156211562115
0.9984276729559748,0.15623077869356625
0.9984276729559748,0.15625
0.9984276729559748,0.1562692260366679
0.9984276729559748,0.15628845680531628
0.9984276729559748,0.15630769230769231
0.9984276729559748,0.15632693254554406
0.9976415094339622,0.15622307029422627
0.9976415094339622,0.15624230485102192
0.9976415094339622,0.15626154414480975
0.9976415094339622,0.1562807881773399
0.9976415094339622,0.15630003695036335
0.9976415094339622,0.15631929046563192
0.9976415094339622,0.15633854872489836
0.9976415094339622,0.15635781172991622
0.9976415094339622,0.15637707948243992
0.9976415094339622,0.1563963519842248
0.9976415094339622,0.15641562923702698
0.9976415094339622,0.15643491124260356
0.9976415094339622,0.15645419800271237
0.9976415094339622,0.15647348951911222
0.9976415094339622,0.1564927857935627
0.9976415094339622,0.15651208682782436
0.9976415094339622,0.15653139262365856
0.9976415094339622,0.15655070318282754
0.9976415094339622,0.1565700185070944
0.9976415094339622,0.1565893385982231
0.9976415094339622,0.15660866345797853
0.9976415094339622,0.1566279930881264
0.9976415094339622,0.15664732749043328
0.9976415094339622,0.15666666666666668
0.9976415094339622,0.15668601061859488
0.9976415094339622,0.15670535934798716
0.9976415094339622,0.15672471285661357
0.9976415094339622,0.15674407114624506
